bms_number,category,coordinates,responsibility,status,date,searched_adress,message,message_links
4549,Beleuchtung > Straßenlaternen defekt,"47.6656182984385, 9.17825081734402","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 22.02.2021 via iOS gestellt.
                        
                    
                ","keine(autom. ermittelt: Konzilstraße 21, 78462 Konstanz, Germany                    ","
            Lampe brennt nicht. Abgang Bärenhraben. 

        ","NA"
4550,Beleuchtung > Straßenlaternen defekt,"47.6656182984385, 9.17825081734402","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 22.02.2021 via iOS gestellt.
                        
                    
                ","keine(autom. ermittelt: Konzilstraße 21, 78462 Konstanz, Germany                    ","
            Lampe brennt nicht. Abgang Bärenhraben. 

        ","NA"
4551,Beleuchtung > Straßenlaternen defekt,"47.6634841265514, 9.16791895192256","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 22.02.2021 via iOS gestellt.
                        
                    
                ","keine(autom. ermittelt: Maria-Ellenrieder-Straße 16, 78462 Konstanz, Germany                    ","
            Laterne brennt nicht. 

        ","NA"
4552,Beleuchtung > Straßenlaternen defekt,"47.6634841265514, 9.16791895192256","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 22.02.2021 via iOS gestellt.
                        
                    
                ","keine(autom. ermittelt: Maria-Ellenrieder-Straße 16, 78462 Konstanz, Germany                    ","
            Laterne brennt nicht. 

        ","NA"
4553,"Straßen, Fahrrad & Verkehr > Straßenschäden","47.677640478703, 9.20877691358328","
                        
                                Stadtverwaltung

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 22.02.2021 via android gestellt.
                        
                    
                ","keine(autom. ermittelt: Überlinger Str. 13, 78464 Konstanz, Germany                    ","
            Durch die Anlieferung von teilweise extrem schweren Bauteilen für die Renovierung der Pumpanlage Fohrenbühl ist der Belag des Wendehammers mittlerweile sehr mitgenommen. Es sind viele Risse im Belag zu erkennen. 

        ","NA"
4554,Beleuchtung > Straßenlaternen defekt,"47.6871294061058, 9.19272296784752","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 22.02.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Mainaustraße 187, 78464 Konstanz, Germany                    ","
            Straßenlaterne steht schräg und droht umzufallen. 

        ","NA"
4555,"NA","NA","NA","NA","NA","NA","NA","NA"
4556,"NA","NA","NA","NA","NA","NA","NA","NA"
4557,"NA","NA","NA","NA","NA","NA","NA","NA"
4558,"Straßen, Fahrrad & Verkehr > Fußwege schadhaft","47.6915743515354, 9.19108563423005","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 24.02.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Wolfsried 8, 78464 Konstanz, Germany                    ","
            Der Weg von bzw. zu der Bushaltestelle Egg/Universität ist aktuell in schlechtem Zustand.
1. Hereinragende Zweige.
2. erhöhter Verschmutzungsgrad
3. Der angrenzende Grasstreifen ist in die ursprüngliche Wegfläche reingewachsen. Hier müsste auf den Rand des Pflasters zurückgestutzt werden. Dann können Fußgänger und Radfahrer den Weg wieder in voller Breite auch mit Gegenverkehr nutzen.

        ","NA"
4559,"NA","NA","NA","NA","NA","NA","NA","NA"
4560,"NA","NA","NA","NA","NA","NA","NA","NA"
4561,Beleuchtung > Straßenlaternen defekt,"47.6719404444889, 9.17377428553826","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 25.02.2021 via api gestellt.
                        
                    
                ","markgrafenstrasse 41(autom. ermittelt: Markgrafenstraße 41a, 78467 Konstanz, Germany                    ","
            Strassenlaterne vor Markgrafenstr. 41 defekt (Fussweg)
(Adresssuche nach: markgrafenstrasse 41)

        ","NA"
4562,Beleuchtung > Straßenlaternen defekt,"47.671700064283, 9.17361225177741","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 25.02.2021 via api gestellt.
                        
                    
                ","markgrafenstrasse 45(autom. ermittelt: Markgrafenstraße 45, 78467 Konstanz, Germany                    ","
            Strassenlaterne vor Markgrafenstr. 45 kaputt. Der Fussweg ist sehr dunkel.
(Adresssuche nach: markgrafenstrasse 45)

        ","NA"
4563,"NA","NA","NA","NA","NA","NA","NA","NA"
4564,"NA","NA","NA","NA","NA","NA","NA","NA"
4565,"NA","NA","NA","NA","NA","NA","NA","NA"
4566,"NA","NA","NA","NA","NA","NA","NA","NA"
4567,"Straßen, Fahrrad & Verkehr > Fahrrad gefunden","47.6750707966835, 9.20462552458048","
                        
                                Stadtverwaltung

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 27.02.2021 via android gestellt.
                        
                    
                ","keine(autom. ermittelt: Hermann-von-Vicari-Straße 39, 78464 Konstanz, Germany                    ","
            Dieses nicht abgeschlossene Fahrrad steht schon seit mind. Dezember 2020 bei den Birken vor dem Naturbiotop in der Hermann von Vicari Straße. Zwischendurch lag es auch schon hinter den Bäumen in der Wiese.

        ","NA"
4568,"Pflanzenwuchs > Verkehrsbehindernder Heckenwuchs, Sträucher","47.7450718714831, 9.12965504868027","
                        
                                Behrendt, Chrtistian

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 28.02.2021 via iOS gestellt.
                        
                    
                ","keine(autom. ermittelt: Wittmoosstraße 11, 78465 Konstanz, Germany                    ","
            Hecken-/Baumbewuchs wächst nach wie vor in die Straße hinein und lässt ein Parken am Straßenrand nicht zu (Lichtraumprofil).

        ","NA"
4569,"NA","NA","NA","NA","NA","NA","NA","NA"
4570,"NA","NA","NA","NA","NA","NA","NA","NA"
4571,"NA","NA","NA","NA","NA","NA","NA","NA"
4572,"NA","NA","NA","NA","NA","NA","NA","NA"
4573,"Straßen, Fahrrad & Verkehr > Radwege schadhaft","47.670507668132, 9.16988139269306","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 28.02.2021 via iOS gestellt.
                        
                    
                ","keine(autom. ermittelt: Adolf-Schmid-Straße 8, 78467 Konstanz, Germany                    ","
            Die Kante zum Schotter ist mittlerweile so hoch, das mehrfach am Tag FahrradfahrerInnen stürzen. 

        ","NA"
4574,"NA","NA","NA","NA","NA","NA","NA","NA"
4575,"Straßen, Fahrrad & Verkehr > Fahrrad gefunden","47.6776845713117, 9.18825486404308","
                        
                                Stadtverwaltung

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 01.03.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Uhlandstraße 18, 78464 Konstanz, Germany                    ","
            altes Fahrrad steht unabgeschlossen seit über einer Woche an einen Baum gelehnt

        ","NA"
4576,"NA","NA","NA","NA","NA","NA","NA","NA"
4577,"NA","NA","NA","NA","NA","NA","NA","NA"
4578,"NA","NA","NA","NA","NA","NA","NA","NA"
4579,"NA","NA","NA","NA","NA","NA","NA","NA"
4580,Müll/Sauberkeit > verschmutzte Straßen und Plätze,"47.6635419028543, 9.16800666600466","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 03.03.2021 via android gestellt.
                        
                    
                ","keine(autom. ermittelt: Maria-Ellenrieder-Straße 16, 78462 Konstanz, Germany                    ","
            Verschmutzte Strassen

        ","NA"
4581,Müll/Sauberkeit > Illegaler Müll,"47.6712694308467, 9.17174801230431","
                        
                                Stadtverwaltung

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 03.03.2021 via android gestellt.
                        
                    
                ","keine(autom. ermittelt: Reichenaustraße 22, 78467 Konstanz, Germany                    ","
            Hindenburgstraße! Sperrmüll.

        ","NA"
4582,"Straßen, Fahrrad & Verkehr > Straßenschäden","47.7377667, 9.1086074","
                        
                                OV Dettingen-Wallhausen

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 03.03.2021 via api gestellt.
                        
                    
                ","Zellerstr(autom. ermittelt: Sommerbergstraße 23, 78465 Konstanz, Germany                    ","
            Viele große Schlaglöcher, Straßenmitte
(Adresssuche nach: Zellerstr)

        ","NA"
